Original_ID	Uniprot_ID	Structure_Alphafold	Source
Q6L103	Q6L103	../datasets/Structures/Q6L103.pdb	alphafold
Q6L104	Q6L104	../datasets/Structures/Q6L104.pdb	alphafold
Q6L107	Q6L107	../datasets/Structures/Q6L107.pdb	alphafold
Q6L111	Q6L111	../datasets/Structures/Q6L111.pdb	alphafold
Q6L114	Q6L114	../datasets/Structures/Q6L114.pdb	alphafold
Q6L119	Q6L119	../datasets/Structures/Q6L119.pdb	alphafold
Q6L123	Q6L123	../datasets/Structures/Q6L123.pdb	alphafold
Q6L124	Q6L124	../datasets/Structures/Q6L124.pdb	alphafold
Q6L126	Q6L126	../datasets/Structures/Q6L126.pdb	alphafold
Q6L129	Q6L129	../datasets/Structures/Q6L129.pdb	alphafold
Q6L130	Q6L130	../datasets/Structures/Q6L130.pdb	alphafold
Q6L131	Q6L131	../datasets/Structures/Q6L131.pdb	alphafold
Q6L133	Q6L133	../datasets/Structures/Q6L133.pdb	alphafold
Q6L135	Q6L135	../datasets/Structures/Q6L135.pdb	alphafold
Q6L140	Q6L140	../datasets/Structures/Q6L140.pdb	alphafold
Q6L144	Q6L144	../datasets/Structures/Q6L144.pdb	alphafold
Q6L150	Q6L150	../datasets/Structures/Q6L150.pdb	alphafold
Q6L151	Q6L151	../datasets/Structures/Q6L151.pdb	alphafold
Q6L152	Q6L152	../datasets/Structures/Q6L152.pdb	alphafold
Q6L156	Q6L156	../datasets/Structures/Q6L156.pdb	alphafold
Q6L159	Q6L159	../datasets/Structures/Q6L159.pdb	alphafold
Q6L160	Q6L160	../datasets/Structures/Q6L160.pdb	alphafold
Q6L172	Q6L172	../datasets/Structures/Q6L172.pdb	alphafold
Q6L176	Q6L176	../datasets/Structures/Q6L176.pdb	alphafold
Q6L177	Q6L177	../datasets/Structures/Q6L177.pdb	alphafold
Q6L179	Q6L179	../datasets/Structures/Q6L179.pdb	alphafold
Q6L180	Q6L180	../datasets/Structures/Q6L180.pdb	alphafold
Q6L184	Q6L184	../datasets/Structures/Q6L184.pdb	alphafold
Q6L190	Q6L190	../datasets/Structures/Q6L190.pdb	alphafold
Q6L195	Q6L195	../datasets/Structures/Q6L195.pdb	alphafold
Q6L198	Q6L198	../datasets/Structures/Q6L198.pdb	alphafold
Q6L199	Q6L199	../datasets/Structures/Q6L199.pdb	alphafold
Q6L1A0	Q6L1A0	../datasets/Structures/Q6L1A0.pdb	alphafold
Q6L1A1	Q6L1A1	../datasets/Structures/Q6L1A1.pdb	alphafold
Q6L1A5	Q6L1A5	../datasets/Structures/Q6L1A5.pdb	alphafold
Q6L1A6	Q6L1A6	../datasets/Structures/Q6L1A6.pdb	alphafold
Q6L1A7	Q6L1A7	../datasets/Structures/Q6L1A7.pdb	alphafold
Q6L1A8	Q6L1A8	../datasets/Structures/Q6L1A8.pdb	alphafold
Q6L1B2	Q6L1B2	../datasets/Structures/Q6L1B2.pdb	alphafold
Q6L1B4	Q6L1B4	../datasets/Structures/Q6L1B4.pdb	alphafold
Q6L1B5	Q6L1B5	../datasets/Structures/Q6L1B5.pdb	alphafold
Q6L1B7	Q6L1B7	../datasets/Structures/Q6L1B7.pdb	alphafold
Q6L1B8	Q6L1B8	../datasets/Structures/Q6L1B8.pdb	alphafold
Q6L1C1	Q6L1C1	../datasets/Structures/Q6L1C1.pdb	alphafold
Q6L1C2	Q6L1C2	../datasets/Structures/Q6L1C2.pdb	alphafold
Q6L1C3	Q6L1C3	../datasets/Structures/Q6L1C3.pdb	alphafold
Q6L1C5	Q6L1C5	../datasets/Structures/Q6L1C5.pdb	alphafold
Q6L1C6	Q6L1C6	../datasets/Structures/Q6L1C6.pdb	alphafold
Q6L1C8	Q6L1C8	../datasets/Structures/Q6L1C8.pdb	alphafold
Q6L1D1	Q6L1D1	../datasets/Structures/Q6L1D1.pdb	alphafold
Q6L1D3	Q6L1D3	../datasets/Structures/Q6L1D3.pdb	alphafold
Q6L1D5	Q6L1D5	../datasets/Structures/Q6L1D5.pdb	alphafold
Q6L1D8	Q6L1D8	../datasets/Structures/Q6L1D8.pdb	alphafold
Q6L1E0	Q6L1E0	../datasets/Structures/Q6L1E0.pdb	alphafold
Q6L1E2	Q6L1E2	../datasets/Structures/Q6L1E2.pdb	alphafold
Q6L1E6	Q6L1E6	../datasets/Structures/Q6L1E6.pdb	alphafold
Q6L1E7	Q6L1E7	../datasets/Structures/Q6L1E7.pdb	alphafold
Q6L1F0	Q6L1F0	../datasets/Structures/Q6L1F0.pdb	alphafold
Q6L1F3	Q6L1F3	../datasets/Structures/Q6L1F3.pdb	alphafold
Q6L1F5	Q6L1F5	../datasets/Structures/Q6L1F5.pdb	alphafold
Q6L1G4	Q6L1G4	../datasets/Structures/Q6L1G4.pdb	alphafold
Q6L1G8	Q6L1G8	../datasets/Structures/Q6L1G8.pdb	alphafold
Q6L1G9	Q6L1G9	../datasets/Structures/Q6L1G9.pdb	alphafold
Q6L1H1	Q6L1H1	../datasets/Structures/Q6L1H1.pdb	alphafold
Q6L1H5	Q6L1H5	../datasets/Structures/Q6L1H5.pdb	alphafold
Q6L1H6	Q6L1H6	../datasets/Structures/Q6L1H6.pdb	alphafold
Q6L1H9	Q6L1H9	../datasets/Structures/Q6L1H9.pdb	alphafold
Q6L1I0	Q6L1I0	../datasets/Structures/Q6L1I0.pdb	alphafold
Q6L1I1	Q6L1I1	../datasets/Structures/Q6L1I1.pdb	alphafold
Q6L1I2	Q6L1I2	../datasets/Structures/Q6L1I2.pdb	alphafold
Q6L1J2	Q6L1J2	../datasets/Structures/Q6L1J2.pdb	alphafold
Q6L1J7	Q6L1J7	../datasets/Structures/Q6L1J7.pdb	alphafold
Q6L1K1	Q6L1K1	../datasets/Structures/Q6L1K1.pdb	alphafold
Q6L1K5	Q6L1K5	../datasets/Structures/Q6L1K5.pdb	alphafold
Q6L1K9	Q6L1K9	../datasets/Structures/Q6L1K9.pdb	alphafold
Q6L1L2	Q6L1L2	../datasets/Structures/Q6L1L2.pdb	alphafold
Q6L1L6	Q6L1L6	../datasets/Structures/Q6L1L6.pdb	alphafold
Q6L1L7	Q6L1L7	../datasets/Structures/Q6L1L7.pdb	alphafold
Q6L1L9	Q6L1L9	../datasets/Structures/Q6L1L9.pdb	alphafold
Q6L1M0	Q6L1M0	../datasets/Structures/Q6L1M0.pdb	alphafold
Q6L1M6	Q6L1M6	../datasets/Structures/Q6L1M6.pdb	alphafold
Q6L1M7	Q6L1M7	../datasets/Structures/Q6L1M7.pdb	alphafold
Q6L1N2	Q6L1N2	../datasets/Structures/Q6L1N2.pdb	alphafold
Q6L1N4	Q6L1N4	../datasets/Structures/Q6L1N4.pdb	alphafold
Q6L1N6	Q6L1N6	../datasets/Structures/Q6L1N6.pdb	alphafold
Q6L1N8	Q6L1N8	../datasets/Structures/Q6L1N8.pdb	alphafold
Q6L1P0	Q6L1P0	../datasets/Structures/Q6L1P0.pdb	alphafold
Q6L1P1	Q6L1P1	../datasets/Structures/Q6L1P1.pdb	alphafold
Q6L1P8	Q6L1P8	../datasets/Structures/Q6L1P8.pdb	alphafold
Q6L1P9	Q6L1P9	../datasets/Structures/Q6L1P9.pdb	alphafold
Q6L1Q0	Q6L1Q0	../datasets/Structures/Q6L1Q0.pdb	alphafold
Q6L1Q1	Q6L1Q1	../datasets/Structures/Q6L1Q1.pdb	alphafold
Q6L1Q3	Q6L1Q3	../datasets/Structures/Q6L1Q3.pdb	alphafold
Q6L1Q6	Q6L1Q6	../datasets/Structures/Q6L1Q6.pdb	alphafold
Q6L1Q8	Q6L1Q8	../datasets/Structures/Q6L1Q8.pdb	alphafold
Q6L1Q9	Q6L1Q9	../datasets/Structures/Q6L1Q9.pdb	alphafold
Q6L1R2	Q6L1R2	../datasets/Structures/Q6L1R2.pdb	alphafold
Q6L1R3	Q6L1R3	../datasets/Structures/Q6L1R3.pdb	alphafold
Q6L1R4	Q6L1R4	../datasets/Structures/Q6L1R4.pdb	alphafold
Q6L1R7	Q6L1R7	../datasets/Structures/Q6L1R7.pdb	alphafold
Q6L1R8	Q6L1R8	../datasets/Structures/Q6L1R8.pdb	alphafold
Q6L1S0	Q6L1S0	../datasets/Structures/Q6L1S0.pdb	alphafold
Q6L1S1	Q6L1S1	../datasets/Structures/Q6L1S1.pdb	alphafold
Q6L1S2	Q6L1S2	../datasets/Structures/Q6L1S2.pdb	alphafold
Q6L1S5	Q6L1S5	../datasets/Structures/Q6L1S5.pdb	alphafold
Q6L1S6	Q6L1S6	../datasets/Structures/Q6L1S6.pdb	alphafold
Q6L1S7	Q6L1S7	../datasets/Structures/Q6L1S7.pdb	alphafold
Q6L1S8	Q6L1S8	../datasets/Structures/Q6L1S8.pdb	alphafold
Q6L1S9	Q6L1S9	../datasets/Structures/Q6L1S9.pdb	alphafold
Q6L1T2	Q6L1T2	../datasets/Structures/Q6L1T2.pdb	alphafold
Q6L1T3	Q6L1T3	../datasets/Structures/Q6L1T3.pdb	alphafold
Q6L1T4	Q6L1T4	../datasets/Structures/Q6L1T4.pdb	alphafold
Q6L1T9	Q6L1T9	../datasets/Structures/Q6L1T9.pdb	alphafold
Q6L1U2	Q6L1U2	../datasets/Structures/Q6L1U2.pdb	alphafold
Q6L1U4	Q6L1U4	../datasets/Structures/Q6L1U4.pdb	alphafold
Q6L1U5	Q6L1U5	../datasets/Structures/Q6L1U5.pdb	alphafold
Q6L1U7	Q6L1U7	../datasets/Structures/Q6L1U7.pdb	alphafold
Q6L1U9	Q6L1U9	../datasets/Structures/Q6L1U9.pdb	alphafold
Q6L1V2	Q6L1V2	../datasets/Structures/Q6L1V2.pdb	alphafold
Q6L1V3	Q6L1V3	../datasets/Structures/Q6L1V3.pdb	alphafold
Q6L1V6	Q6L1V6	../datasets/Structures/Q6L1V6.pdb	alphafold
Q6L1W1	Q6L1W1	../datasets/Structures/Q6L1W1.pdb	alphafold
Q6L1W2	Q6L1W2	../datasets/Structures/Q6L1W2.pdb	alphafold
Q6L1W3	Q6L1W3	../datasets/Structures/Q6L1W3.pdb	alphafold
Q6L1W5	Q6L1W5	../datasets/Structures/Q6L1W5.pdb	alphafold
Q6L1W6	Q6L1W6	../datasets/Structures/Q6L1W6.pdb	alphafold
Q6L1W7	Q6L1W7	../datasets/Structures/Q6L1W7.pdb	alphafold
Q6L1X1	Q6L1X1	../datasets/Structures/Q6L1X1.pdb	alphafold
Q6L1X2	Q6L1X2	../datasets/Structures/Q6L1X2.pdb	alphafold
Q6L1X4	Q6L1X4	../datasets/Structures/Q6L1X4.pdb	alphafold
Q6L1X5	Q6L1X5	../datasets/Structures/Q6L1X5.pdb	alphafold
Q6L1X8	Q6L1X8	../datasets/Structures/Q6L1X8.pdb	alphafold
Q6L1X9	Q6L1X9	../datasets/Structures/Q6L1X9.pdb	alphafold
Q6L1Y0	Q6L1Y0	../datasets/Structures/Q6L1Y0.pdb	alphafold
Q6L1Y4	Q6L1Y4	../datasets/Structures/Q6L1Y4.pdb	alphafold
Q6L1Y8	Q6L1Y8	../datasets/Structures/Q6L1Y8.pdb	alphafold
Q6L1Z2	Q6L1Z2	../datasets/Structures/Q6L1Z2.pdb	alphafold
Q6L1Z4	Q6L1Z4	../datasets/Structures/Q6L1Z4.pdb	alphafold
Q6L1Z9	Q6L1Z9	../datasets/Structures/Q6L1Z9.pdb	alphafold
Q6L203	Q6L203	../datasets/Structures/Q6L203.pdb	alphafold
Q6L205	Q6L205	../datasets/Structures/Q6L205.pdb	alphafold
Q6L208	Q6L208	../datasets/Structures/Q6L208.pdb	alphafold
Q6L209	Q6L209	../datasets/Structures/Q6L209.pdb	alphafold
Q6L212	Q6L212	../datasets/Structures/Q6L212.pdb	alphafold
Q6L214	Q6L214	../datasets/Structures/Q6L214.pdb	alphafold
Q6L215	Q6L215	../datasets/Structures/Q6L215.pdb	alphafold
Q6L216	Q6L216	../datasets/Structures/Q6L216.pdb	alphafold
Q6L217	Q6L217	../datasets/Structures/Q6L217.pdb	alphafold
Q6L220	Q6L220	../datasets/Structures/Q6L220.pdb	alphafold
Q6L222	Q6L222	../datasets/Structures/Q6L222.pdb	alphafold
Q6L224	Q6L224	../datasets/Structures/Q6L224.pdb	alphafold
Q6L232	Q6L232	../datasets/Structures/Q6L232.pdb	alphafold
Q6L235	Q6L235	../datasets/Structures/Q6L235.pdb	alphafold
Q6L236	Q6L236	../datasets/Structures/Q6L236.pdb	alphafold
Q6L238	Q6L238	../datasets/Structures/Q6L238.pdb	alphafold
Q6L240	Q6L240	../datasets/Structures/Q6L240.pdb	alphafold
Q6L242	Q6L242	../datasets/Structures/Q6L242.pdb	alphafold
Q6L243	Q6L243	../datasets/Structures/Q6L243.pdb	alphafold
Q6L245	Q6L245	../datasets/Structures/Q6L245.pdb	alphafold
Q6L246	Q6L246	../datasets/Structures/Q6L246.pdb	alphafold
Q6L269	Q6L269	../datasets/Structures/Q6L269.pdb	alphafold
Q6L277	Q6L277	../datasets/Structures/Q6L277.pdb	alphafold
Q6L281	Q6L281	../datasets/Structures/Q6L281.pdb	alphafold
Q6L283	Q6L283	../datasets/Structures/Q6L283.pdb	alphafold
Q6L294	Q6L294	../datasets/Structures/Q6L294.pdb	alphafold
Q6L295	Q6L295	../datasets/Structures/Q6L295.pdb	alphafold
Q6L296	Q6L296	../datasets/Structures/Q6L296.pdb	alphafold
Q6L298	Q6L298	../datasets/Structures/Q6L298.pdb	alphafold
Q6L2A3	Q6L2A3	../datasets/Structures/Q6L2A3.pdb	alphafold
Q6L2A5	Q6L2A5	../datasets/Structures/Q6L2A5.pdb	alphafold
Q6L2A6	Q6L2A6	../datasets/Structures/Q6L2A6.pdb	alphafold
Q6L2A9	Q6L2A9	../datasets/Structures/Q6L2A9.pdb	alphafold
Q6L2B8	Q6L2B8	../datasets/Structures/Q6L2B8.pdb	alphafold
Q6L2C8	Q6L2C8	../datasets/Structures/Q6L2C8.pdb	alphafold
Q6L2C9	Q6L2C9	../datasets/Structures/Q6L2C9.pdb	alphafold
Q6L2D1	Q6L2D1	../datasets/Structures/Q6L2D1.pdb	alphafold
Q6L2D5	Q6L2D5	../datasets/Structures/Q6L2D5.pdb	alphafold
Q6L2D8	Q6L2D8	../datasets/Structures/Q6L2D8.pdb	alphafold
Q6L2E2	Q6L2E2	../datasets/Structures/Q6L2E2.pdb	alphafold
Q6L2E5	Q6L2E5	../datasets/Structures/Q6L2E5.pdb	alphafold
Q6L2E6	Q6L2E6	../datasets/Structures/Q6L2E6.pdb	alphafold
Q6L2E7	Q6L2E7	../datasets/Structures/Q6L2E7.pdb	alphafold
Q6L2E8	Q6L2E8	../datasets/Structures/Q6L2E8.pdb	alphafold
Q6L2F0	Q6L2F0	../datasets/Structures/Q6L2F0.pdb	alphafold
Q6L2F1	Q6L2F1	../datasets/Structures/Q6L2F1.pdb	alphafold
Q6L2F2	Q6L2F2	../datasets/Structures/Q6L2F2.pdb	alphafold
Q6L2F5	Q6L2F5	../datasets/Structures/Q6L2F5.pdb	alphafold
Q6L2F9	Q6L2F9	../datasets/Structures/Q6L2F9.pdb	alphafold
Q6L2G0	Q6L2G0	../datasets/Structures/Q6L2G0.pdb	alphafold
Q6L2G1	Q6L2G1	../datasets/Structures/Q6L2G1.pdb	alphafold
Q6L2G2	Q6L2G2	../datasets/Structures/Q6L2G2.pdb	alphafold
Q6L2G3	Q6L2G3	../datasets/Structures/Q6L2G3.pdb	alphafold
Q6L2G5	Q6L2G5	../datasets/Structures/Q6L2G5.pdb	alphafold
Q6L2G6	Q6L2G6	../datasets/Structures/Q6L2G6.pdb	alphafold
Q6L2H1	Q6L2H1	../datasets/Structures/Q6L2H1.pdb	alphafold
Q6L2H2	Q6L2H2	../datasets/Structures/Q6L2H2.pdb	alphafold
Q6L2H6	Q6L2H6	../datasets/Structures/Q6L2H6.pdb	alphafold
Q6L2H7	Q6L2H7	../datasets/Structures/Q6L2H7.pdb	alphafold
Q6L2H9	Q6L2H9	../datasets/Structures/Q6L2H9.pdb	alphafold
Q6L2I0	Q6L2I0	../datasets/Structures/Q6L2I0.pdb	alphafold
Q6L2I3	Q6L2I3	../datasets/Structures/Q6L2I3.pdb	alphafold
Q6L2I5	Q6L2I5	../datasets/Structures/Q6L2I5.pdb	alphafold
Q6L2I8	Q6L2I8	../datasets/Structures/Q6L2I8.pdb	alphafold
Q6L2J0	Q6L2J0	../datasets/Structures/Q6L2J0.pdb	alphafold
Q6L2J1	Q6L2J1	../datasets/Structures/Q6L2J1.pdb	alphafold
Q6L2J7	Q6L2J7	../datasets/Structures/Q6L2J7.pdb	alphafold
Q6L2J8	Q6L2J8	../datasets/Structures/Q6L2J8.pdb	alphafold
Q6L2J9	Q6L2J9	../datasets/Structures/Q6L2J9.pdb	alphafold
Q6L2K2	Q6L2K2	../datasets/Structures/Q6L2K2.pdb	alphafold
Q6L2K3	Q6L2K3	../datasets/Structures/Q6L2K3.pdb	alphafold
Q6L2K9	Q6L2K9	../datasets/Structures/Q6L2K9.pdb	alphafold
Q6L2L7	Q6L2L7	../datasets/Structures/Q6L2L7.pdb	alphafold
Q6L2L9	Q6L2L9	../datasets/Structures/Q6L2L9.pdb	alphafold
Q6L2M3	Q6L2M3	../datasets/Structures/Q6L2M3.pdb	alphafold
Q6L2M4	Q6L2M4	../datasets/Structures/Q6L2M4.pdb	alphafold
Q6L2M8	Q6L2M8	../datasets/Structures/Q6L2M8.pdb	alphafold
Q6L2N0	Q6L2N0	../datasets/Structures/Q6L2N0.pdb	alphafold
Q6L2N2	Q6L2N2	../datasets/Structures/Q6L2N2.pdb	alphafold
Q6L2N3	Q6L2N3	../datasets/Structures/Q6L2N3.pdb	alphafold
Q6L2N4	Q6L2N4	../datasets/Structures/Q6L2N4.pdb	alphafold
Q6L2N6	Q6L2N6	../datasets/Structures/Q6L2N6.pdb	alphafold
Q6L2N8	Q6L2N8	../datasets/Structures/Q6L2N8.pdb	alphafold
Q6L2P2	Q6L2P2	../datasets/Structures/Q6L2P2.pdb	alphafold
Q6L2P4	Q6L2P4	../datasets/Structures/Q6L2P4.pdb	alphafold
Q6L2P9	Q6L2P9	../datasets/Structures/Q6L2P9.pdb	alphafold
Q6L2Q9	Q6L2Q9	../datasets/Structures/Q6L2Q9.pdb	alphafold
Q6L2R3	Q6L2R3	../datasets/Structures/Q6L2R3.pdb	alphafold
Q6L2R4	Q6L2R4	../datasets/Structures/Q6L2R4.pdb	alphafold
Q6L2R7	Q6L2R7	../datasets/Structures/Q6L2R7.pdb	alphafold
Q6L2S4	Q6L2S4	../datasets/Structures/Q6L2S4.pdb	alphafold
Q6L2S7	Q6L2S7	../datasets/Structures/Q6L2S7.pdb	alphafold
Q6L2T7	Q6L2T7	../datasets/Structures/Q6L2T7.pdb	alphafold
Q6L2T8	Q6L2T8	../datasets/Structures/Q6L2T8.pdb	alphafold
Q6L2U3	Q6L2U3	../datasets/Structures/Q6L2U3.pdb	alphafold
Q6L2U5	Q6L2U5	../datasets/Structures/Q6L2U5.pdb	alphafold
Q6L2U6	Q6L2U6	../datasets/Structures/Q6L2U6.pdb	alphafold
Q6L2U7	Q6L2U7	../datasets/Structures/Q6L2U7.pdb	alphafold
Q6L2V2	Q6L2V2	../datasets/Structures/Q6L2V2.pdb	alphafold
Q6L2V4	Q6L2V4	../datasets/Structures/Q6L2V4.pdb	alphafold
Q6L2V5	Q6L2V5	../datasets/Structures/Q6L2V5.pdb	alphafold
Q6L2V7	Q6L2V7	../datasets/Structures/Q6L2V7.pdb	alphafold
Q6L2V9	Q6L2V9	../datasets/Structures/Q6L2V9.pdb	alphafold
Q6L2W3	Q6L2W3	../datasets/Structures/Q6L2W3.pdb	alphafold
Q6L2X4	Q6L2X4	../datasets/Structures/Q6L2X4.pdb	alphafold
Q6L2X5	Q6L2X5	../datasets/Structures/Q6L2X5.pdb	alphafold
Q6L2Y2	Q6L2Y2	../datasets/Structures/Q6L2Y2.pdb	alphafold
Q6L2Y6	Q6L2Y6	../datasets/Structures/Q6L2Y6.pdb	alphafold
Q6L2Z6	Q6L2Z6	../datasets/Structures/Q6L2Z6.pdb	alphafold
Q6L2Z7	Q6L2Z7	../datasets/Structures/Q6L2Z7.pdb	alphafold
Q6L2Z8	Q6L2Z8	../datasets/Structures/Q6L2Z8.pdb	alphafold
Q6L306	Q6L306	../datasets/Structures/Q6L306.pdb	alphafold
Q6L308	Q6L308	../datasets/Structures/Q6L308.pdb	alphafold
Q6L310	Q6L310	../datasets/Structures/Q6L310.pdb	alphafold
Q6L313	Q6L313	../datasets/Structures/Q6L313.pdb	alphafold
Q6L314	Q6L314	../datasets/Structures/Q6L314.pdb	alphafold
Q6L315	Q6L315	../datasets/Structures/Q6L315.pdb	alphafold
Q6L316	Q6L316	../datasets/Structures/Q6L316.pdb	alphafold
Q6L319	Q6L319	../datasets/Structures/Q6L319.pdb	alphafold
Q6L322	Q6L322	../datasets/Structures/Q6L322.pdb	alphafold
Q6L323	Q6L323	../datasets/Structures/Q6L323.pdb	alphafold
Q6L332	Q6L332	../datasets/Structures/Q6L332.pdb	alphafold
Q6L333	Q6L333	../datasets/Structures/Q6L333.pdb	alphafold
Q6L337	Q6L337	../datasets/Structures/Q6L337.pdb	alphafold
Q6L341	Q6L341	../datasets/Structures/Q6L341.pdb	alphafold
Q6L346	Q6L346	../datasets/Structures/Q6L346.pdb	alphafold
Q6L349	Q6L349	../datasets/Structures/Q6L349.pdb	alphafold
Q6L350	Q6L350	../datasets/Structures/Q6L350.pdb	alphafold
Q6L357	Q6L357	../datasets/Structures/Q6L357.pdb	alphafold
Q6NKW9	Q6NKW9	../datasets/Structures/Q6NKW9.pdb	alphafold
Q6NN40	Q6NN40	../datasets/Structures/Q6NN40.pdb	alphafold
Q6NN85	Q6NN85	../datasets/Structures/Q6NN85.pdb	alphafold
Q6NP60	Q6NP60	../datasets/Structures/Q6NP60.pdb	alphafold
Q6NPM5	Q6NPM5	../datasets/Structures/Q6NPM5.pdb	alphafold
Q6NPM8	Q6NPM8	../datasets/Structures/Q6NPM8.pdb	alphafold
Q6NQJ6	Q6NQJ6	../datasets/Structures/Q6NQJ6.pdb	alphafold
Q6NQK9	Q6NQK9	../datasets/Structures/Q6NQK9.pdb	alphafold
Q6NSQ7	Q6NSQ7	../datasets/Structures/Q6NSQ7.pdb	alphafold
Q6NSQ9	Q6NSQ9	../datasets/Structures/Q6NSQ9.pdb	alphafold
Q6NSR8	Q6NSR8	../datasets/Structures/Q6NSR8.pdb	alphafold
Q6NSU3	Q6NSU3	../datasets/Structures/Q6NSU3.pdb	alphafold
Q6NT99	Q6NT99	../datasets/Structures/Q6NT99.pdb	alphafold
Q6NV52	Q6NV52	../datasets/Structures/Q6NV52.pdb	alphafold
Q6NV83	Q6NV83	../datasets/Structures/Q6NV83.pdb	alphafold
Q6NVE8	Q6NVE8	../datasets/Structures/Q6NVE8.pdb	alphafold
Q6NVE9	Q6NVE9	../datasets/Structures/Q6NVE9.pdb	alphafold
Q6NVF2	Q6NVF2	../datasets/Structures/Q6NVF2.pdb	alphafold
Q6NWK3	Q6NWK3	../datasets/Structures/Q6NWK3.pdb	alphafold
Q6NXD1	Q6NXD1	../datasets/Structures/Q6NXD1.pdb	alphafold
Q6NXI6	Q6NXI6	../datasets/Structures/Q6NXI6.pdb	alphafold
Q6NXI6	Q6NXI6	../datasets/Structures/Q6NXI6.pdb	alphafold
Q6NYE1	Q6NYE1	../datasets/Structures/Q6NYE1.pdb	alphafold
Q6NYE2	Q6NYE2	../datasets/Structures/Q6NYE2.pdb	alphafold
Q6NYE3	Q6NYE3	../datasets/Structures/Q6NYE3.pdb	alphafold
Q6NYP2	Q6NYP2	../datasets/Structures/Q6NYP2.pdb	alphafold
Q6NZ06	Q6NZ06	../datasets/Structures/Q6NZ06.pdb	alphafold
Q6NZD2	Q6NZD2	../datasets/Structures/Q6NZD2.pdb	alphafold
Q6NZN0	Q6NZN0	../datasets/Structures/Q6NZN0.pdb	alphafold
Q6NZR5	Q6NZR5	../datasets/Structures/Q6NZR5.pdb	alphafold
Q6P069	Q6P069	../datasets/Structures/Q6P069.pdb	alphafold
Q6P069	Q6P069	../datasets/Structures/Q6P069.pdb	alphafold
Q6P1B9	Q6P1B9	../datasets/Structures/Q6P1B9.pdb	alphafold
Q6P1E1	Q6P1E1	../datasets/Structures/Q6P1E1.pdb	alphafold
Q6P1E1	Q6P1E1	../datasets/Structures/Q6P1E1.pdb	alphafold
Q6P1G0	Q6P1G0	../datasets/Structures/Q6P1G0.pdb	alphafold
Q6P1H6	Q6P1H6	../datasets/Structures/Q6P1H6.pdb	alphafold
Q6P1H6	Q6P1H6	../datasets/Structures/Q6P1H6.pdb	alphafold
Q6P2B1	Q6P2B1	../datasets/Structures/Q6P2B1.pdb	alphafold
Q6P2K6	Q6P2K6	../datasets/Structures/Q6P2K6.pdb	alphafold
Q6P3A8	Q6P3A8	../datasets/Structures/Q6P3A8.pdb	alphafold
Q6P3A8	Q6P3A8	../datasets/Structures/Q6P3A8.pdb	alphafold
Q6P3E7	Q6P3E7	../datasets/Structures/Q6P3E7.pdb	alphafold
Q6P3E7	Q6P3E7	../datasets/Structures/Q6P3E7.pdb	alphafold
Q6P4S6	Q6P4S6	../datasets/Structures/Q6P4S6.pdb	alphafold
Q6P4T0	Q6P4T0	../datasets/Structures/Q6P4T0.pdb	alphafold
Q6P4T3	Q6P4T3	../datasets/Structures/Q6P4T3.pdb	alphafold
Q6P542	Q6P542	../datasets/Structures/Q6P542.pdb	alphafold
Q6P542	Q6P542	../datasets/Structures/Q6P542.pdb	alphafold
Q6P5B5	Q6P5B5	../datasets/Structures/Q6P5B5.pdb	alphafold
Q6P5D8	Q6P5D8	../datasets/Structures/Q6P5D8.pdb	alphafold
Q6P5E6	Q6P5E6	../datasets/Structures/Q6P5E6.pdb	alphafold
Q6P5F7	Q6P5F7	../datasets/Structures/Q6P5F7.pdb	alphafold
Q6P5J0	Q6P5J0	../datasets/Structures/Q6P5J0.pdb	alphafold
Q6P6J9	Q6P6J9	../datasets/Structures/Q6P6J9.pdb	alphafold
Q6P6M5	Q6P6M5	../datasets/Structures/Q6P6M5.pdb	alphafold
Q6P8I6	Q6P8I6	../datasets/Structures/Q6P8I6.pdb	alphafold
Q6P8N8	Q6P8N8	../datasets/Structures/Q6P8N8.pdb	alphafold
Q6P9J9	Q6P9J9	../datasets/Structures/Q6P9J9.pdb	alphafold
Q6P9L6	Q6P9L6	../datasets/Structures/Q6P9L6.pdb	alphafold
Q6P9P6	Q6P9P6	../datasets/Structures/Q6P9P6.pdb	alphafold
Q6P9Q6	Q6P9Q6	../datasets/Structures/Q6P9Q6.pdb	alphafold
Q6P9R2	Q6P9R2	../datasets/Structures/Q6P9R2.pdb	alphafold
Q6P9R2	Q6P9R2	../datasets/Structures/Q6P9R2.pdb	alphafold
Q6PA06	Q6PA06	../datasets/Structures/Q6PA06.pdb	alphafold
Q6PA06	Q6PA06	../datasets/Structures/Q6PA06.pdb	alphafold
Q6PAC3	Q6PAC3	../datasets/Structures/Q6PAC3.pdb	alphafold
Q6PAM1	Q6PAM1	../datasets/Structures/Q6PAM1.pdb	alphafold
Q6PAR0	Q6PAR0	../datasets/Structures/Q6PAR0.pdb	alphafold
Q6PAT0	Q6PAT0	../datasets/Structures/Q6PAT0.pdb	alphafold
Q6PAV2	Q6PAV2	../datasets/Structures/Q6PAV2.pdb	alphafold
Q6PAV2	Q6PAV2	../datasets/Structures/Q6PAV2.pdb	alphafold
Q6PB51	Q6PB51	../datasets/Structures/Q6PB51.pdb	alphafold
Q6PB66	Q6PB66	../datasets/Structures/Q6PB66.pdb	alphafold
Q6PB70	Q6PB70	../datasets/Structures/Q6PB70.pdb	alphafold
